Year,Serie,RefArea,Value
,,"ES13	0,11	_L_ES_030302_03	2012	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,11	SH_HIV_INCD	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_1000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,11	SH_TBS_INCD	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,12	_L_ES_030301_02	2011	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_1000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,12	_L_ES_030301_02	2016	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_1000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,12	_L_ES_030301_02	2017	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_1000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,12	_L_ES_030302_02	2012	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,12	_L_ES_030302_02	2014	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,12	_L_ES_030302_02	2017	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,12	_L_ES_030302_03	2013	_T	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,12	_L_ES_080201_1B	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	0,12	SH_TBS_INCD	2012	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,12	SH_TBS_INCD	2013	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,12	SH_TBS_INCD	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,13	_L_ES_030302_02	2013	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,13	_L_ES_030302_02	2016	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,13	_L_ES_080201_1B	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	0,13	_L_ES_170301_2A	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Registro de inversiones exteriores, Ministerio de Industria, Comercio y Turismo.Contabilidad regional de España, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,13	SL_EMP_PCAP	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE	Contabilidad regional de España, INE			27/01/2025",
,,"ES13	0,14	_L_ES_170301_2A	2017	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Registro de inversiones exteriores, Ministerio de Industria, Comercio y Turismo.Contabilidad regional de España, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,14	_L_ES_170601_05	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACCESS_TECH_O	_T	0	PER_100_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Telecomunicaciones y sector audiovisual, Comisión Nacional de los Mercados y la Competencia (CNMC). Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,14	SH_TBS_INCD	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,15	_L_ES_030301_02	2013	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_1000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,17	_L_ES_030301_02	2010	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_1000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,17	_L_ES_170301_2A	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Registro de inversiones exteriores, Ministerio de Industria, Comercio y Turismo.Contabilidad regional de España, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,17	_L_ES_200303_01	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	0,17	_L_ES_200303_01	2022	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	0,17	_L_ES_200303_01	2023	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	0,17	SH_STA_POISN	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	0,17	VC_HTF_DETV	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Trata y explotación de seres humanos en España. Balance estadístico, Ministerio del Interior				27/01/2025",
,,"ES13	0,17	VC_HTF_DETVOP	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Trata y explotación de seres humanos en España. Balance estadístico, Ministerio del Interior				27/01/2025",
,,"ES13	0,17	VC_HTF_DETVSX	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Trata y explotación de seres humanos en España. Balance estadístico, Ministerio del Interior				27/01/2025",
,,"ES13	0,18	_L_ES_160701_03	2010	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,19	_L_ES_030301_02	2015	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_1000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,19	_L_ES_160701_03	2011	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,19	_L_ES_170301_2A	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Registro de inversiones exteriores, Ministerio de Industria, Comercio y Turismo.Contabilidad regional de España, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,20	_L_ES_030302_02	2018	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de enfermedades de declaración obligatoria, Ministerio de Ciencia e Innovación				27/01/2025",
,,"ES13	0,21	_L_ES_160701_03	2012	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,21	_L_ES_160701_03	2013	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,21	_L_ES_160701_03	2014	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,21	_L_ES_160701_03	2016	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,21	_L_ES_160701_04	2015	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,21	_L_ES_160701_04	2017	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,22	_L_ES_160701_03	2015	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,22	_L_ES_160701_03	2017	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,22	_L_ES_160701_03	2020	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,24	_L_ES_160701_03	2021	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,24	_L_ES_160701_04	2014	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,24	_L_ES_160701_04	2022	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,25	_L_ES_030801_01	2018	Y_GE16	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de condiciones de vida, INE				27/01/2025",
,,"ES13	0,25	_L_ES_160701_03	2022	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,25	_L_ES_160701_03	2024	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,25	_L_ES_160701_04	2016	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,26	_L_ES_160701_03	2018	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,26	_L_ES_160701_03	2019	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,26	_L_ES_160701_03	2023	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,26	_L_ES_160701_04	2011	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,26	_L_ES_160701_04	2019	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,26	_L_ES_170601_05	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACCESS_TECH_O	_T	0	PER_100_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Telecomunicaciones y sector audiovisual, Comisión Nacional de los Mercados y la Competencia (CNMC). Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,26	SL_EMP_PCAP	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, INE				27/01/2025",
,,"ES13	0,27	_L_ES_160701_04	2024	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,28	_L_ES_160701_04	2013	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,28	_L_ES_160701_04	2018	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,28	_L_ES_160701_04	2020	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,29	_L_ES_160701_04	2023	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,30	_L_ES_170301_1B	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	EUR_1000000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de Ayuda Oficial al Desarrolllo de España, Ministerio de Asuntos Exteriores, Unión Europea y Cooperación				27/01/2025",
,,"ES13	0,31	_L_ES_160701_04	2021	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,32	_L_ES_160701_04	2010	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,33	_L_ES_100101_04	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_MI_NUTS2	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de condiciones de vida, INE				27/01/2025",
,,"ES13	0,33	_L_ES_170301_1B	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	EUR_1000000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de Ayuda Oficial al Desarrolllo de España, Ministerio de Asuntos Exteriores, Unión Europea y Cooperación				27/01/2025",
,,"ES13	0,34	_L_ES_160701_04	2012	Y16T64	F	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Boletín Estadístico del personal al servicio de las Administraciones Públicas. Ministerio de Política Territorial.				27/01/2025",
,,"ES13	0,34	_L_ES_170302_01	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Balanza de pagos, Banco de España.Estadística del Padrón continuo, Instituto Nacional de Estadística (INE).Contabilidad regional de España, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,34	_L_ES_170302_01	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Balanza de pagos, Banco de España.Estadística del Padrón continuo, Instituto Nacional de Estadística (INE).Contabilidad regional de España, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,34	_L_ES_200303_01	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	0,34	SH_STA_POISN	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	0,34	SH_STA_POISN	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	0,34	VC_HTF_DETV	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Trata y explotación de seres humanos en España. Balance estadístico, Ministerio del Interior				27/01/2025",
,,"ES13	0,34	VC_HTF_DETVSX	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Trata y explotación de seres humanos en España. Balance estadístico, Ministerio del Interior				27/01/2025",
,,"ES13	0,35	_L_ES_040501_04	2011	Y18T64	_T	A5	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	IX	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta sobre la participación de la población adulta en las actividades de aprendizaje, INE				27/01/2025",
,,"ES13	0,35	_L_ES_170301_1B	2013	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	EUR_1000000	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de Ayuda Oficial al Desarrolllo de España, Ministerio de Asuntos Exteriores, Unión Europea y Cooperación				27/01/2025",
,,"ES13	0,35	_L_ES_170302_01	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Balanza de pagos, Banco de España.Estadística del Padrón continuo, Instituto Nacional de Estadística (INE).Contabilidad regional de España, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,35	EN_ATM_CO2GDP	2022	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	KG_CO2_PER_GDP_EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Inventarios nacionales de emisiones a la atmósfera, Ministerio para la Transición Ecológica y Reto Demográfico				27/01/2025",
,,"ES13	0,36	_L_ES_130202_01	2022	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	KG_CO2_PER_GDP_EUR	P	_L_NUTS2	0	0	0	0	0	0	0	Inventarios nacionales de emisiones a la atmósfera, Ministerio para la Transición Ecológica y Reto Demográfico				27/01/2025",
,,"ES13	0,36	_L_ES_170302_01	2017	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Balanza de pagos, Banco de España.Estadística del Padrón continuo, Instituto Nacional de Estadística (INE).Contabilidad regional de España, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,37	_L_ES_170302_01	2013	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Balanza de pagos, Banco de España.Estadística del Padrón continuo, Instituto Nacional de Estadística (INE).Contabilidad regional de España, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,37	_L_ES_170302_01	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Balanza de pagos, Banco de España.Estadística del Padrón continuo, Instituto Nacional de Estadística (INE).Contabilidad regional de España, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,37	_L_ES_171301_20	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Operaciones no financieras del sector administraciones públicas y sus subsectores, Ministerio de Hacienda y Función Pública				27/01/2025",
,,"ES13	0,38	_L_ES_080901_3B	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	OVERNIGHT_STAY	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de turismo de residentes, Instituto Nacional de Estadística (INE).Encuesta de gasto turístico, Instituto Nacional de Estadística (INE).Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	0,38	EN_ATM_CO2GDP	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	KG_CO2_PER_GDP_EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Inventarios nacionales de emisiones a la atmósfera, Ministerio para la Transición Ecológica y Reto Demográfico				27/01/2025",
,,"ES13	0,38	EN_ATM_CO2GDP	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	KG_CO2_PER_GDP_EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Inventarios nacionales de emisiones a la atmósfera, Ministerio para la Transición Ecológica y Reto Demográfico				27/01/2025",
,,"ES13	0,39	_L_ES_130202_01	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	KG_CO2_PER_GDP_EUR	P	_L_NUTS2	0	0	0	0	0	0	0	Inventarios nacionales de emisiones a la atmósfera, Ministerio para la Transición Ecológica y Reto Demográfico				27/01/2025",
